Nombre,Categoría,Dirección,Teléfono,Web,Email,Valoración,Nº Reseñas,Nivel Precio,Tipos Google,Latitud,Longitud,Horarios,Estado,Google Maps,Place ID,Provincia,Región,País,Web válida (IA),Calidad (IA),Búsqueda
Gimnasio Esfera La Roda,🧘‍♀️ Centro de yoga,"C. Calderón de la Barca, 4, 02630 La Roda, Albacete, Spain",693 00 00 68,https://centrodeportivoesfera.ismygym.com/centro-centro-deportivo-esfera/home,centrodeportivoesfera@gmail.com,4.9,130,,"establishment, gym, health, point_of_interest",39.207096,-2.1577355,,OPERATIONAL,,ChIJI0Z5Lg42Zg0R5QG6GA7bJMA,Albacete,Castilla-La Mancha,España,No,1,centro yoga · españa
Inma Tarancón - Fisioterapia y Osteopatía,🧘‍♀️ Centro de yoga,"Calle, P.º Oliva Sabuco de Nantes, 28. Bajo, 02002 Albacete, Spain",662 61 64 55,https://fisioterapiainmatarancon.es/,,4.9,137,,"establishment, gym, health, point_of_interest",38.9839804,-1.8554717,,OPERATIONAL,,ChIJC-Yb4gtfZg0RwebkS7pNfxg,Albacete,Castilla-La Mancha,España,No,1,centro yoga · españa
Areafit Albacete,🧘‍♀️ Centro de yoga,"Av. Primero de Mayo, s/n, 02006 Albacete, Spain",,https://www.areafit.es/albacete,,4.7,531,,"establishment, gym, health, point_of_interest",38.9840049,-1.8670421,,OPERATIONAL,,ChIJbQME6xJfZg0RriEznKHmbz0,Albacete,Castilla-La Mancha,España,No,1,centro yoga · españa
Centro | Studio Pilates Calle Ancha | Albacete,🧘‍♀️ Centro de yoga,"C. Tesifonte Gallego, 16, 02002 Albacete, Spain",644 23 07 59,https://pilatesalbacete.com/,,5,161,,"establishment, gym, health, point_of_interest",38.9919149,-1.8560544,,OPERATIONAL,,ChIJKdbIrQZfZg0RVO1pBSPLvXs,Albacete,Castilla-La Mancha,España,No,1,centro yoga · españa
Studio Pilates Body&Mind y PEQUESPA,🧘‍♀️ Centro de yoga,"bajo, C. Hermanos Jiménez, 35, 02004 Albacete, Spain",967 96 34 68,http://www.studiopilatesalbacete.com/,,5,142,,"establishment, gym, health, point_of_interest, spa",38.991912,-1.866477,,OPERATIONAL,,ChIJP3fASrRfZg0RKGFMbOs-u98,Albacete,Castilla-La Mancha,España,No,1,centro yoga · españa
Tony Sport gym,🧘‍♀️ Centro de yoga,"C. Alcázar, 65, 13700 Tomelloso, Ciudad Real, Spain",640 75 38 20,http://www.tonysport.es/,,4.6,107,,"establishment, gym, health, point_of_interest",39.1607733,-3.0265937,,OPERATIONAL,,ChIJN1OhwHz8aA0RF8it9oH-agM,Cuenca,Castilla-La Mancha,España,No,1,centro yoga · españa
Vital Fitness,🧘‍♀️ Centro de yoga,"C. Pizarro, 6, 13700 Tomelloso, Ciudad Real, Spain",622 75 37 01,http://www.centrovitalfitness.com/,centrovitalfitness@gmail.com,5,141,,"establishment, gym, health, point_of_interest",39.1688266,-3.0153129,,OPERATIONAL,,ChIJp00YXoj7aA0RZpt9zMbi1Q0,Cuenca,Castilla-La Mancha,España,No,2,centro yoga · españa
Gimnasio Miguelturra,🧘‍♀️ Centro de yoga,"C. Astillejos, 39, 13170 Miguelturra, Ciudad Real, Spain",647 04 38 67,https://zeusfitness.net/miguelturra/gimnasio-miguelturra/,,4.9,138,,"establishment, gym, health, point_of_interest",38.9643892,-3.8853504,,OPERATIONAL,,ChIJJykDdRzdaw0RTMn5XOj_mf4,Ciudad Real,Castilla-La Mancha,España,No,1,centro yoga · españa
GIMNASIO OLIMPIA SQUASH,🧘‍♀️ Centro de yoga,"C. Pescadores, 79, 06400 Don Benito, Badajoz, Spain",924 81 25 25,http://www.olimpiasquash.com/,,4.9,102,,"establishment, gym, health, point_of_interest, school",38.957449,-5.866939,,OPERATIONAL,,ChIJRcVBKwVbFA0RQBWds3wfRAg,Badajoz,Extremadura,España,No,1,centro yoga · españa
Vector Fitness,🧘‍♀️ Centro de yoga,"C. Canalejas, 47, 06400 Don Benito, Badajoz, Spain",924 81 17 39,http://www.gimnasiovector.com/,info@gimnasiovector.com,4.7,182,,"establishment, gym, health, point_of_interest",38.9614105,-5.8526148,,OPERATIONAL,,ChIJefkQ0gBbFA0Rrt12ZkJ4tU8,Badajoz,Extremadura,España,No,1,centro yoga · españa
Centro Cultural el Pinós,🧘‍♀️ Centro de yoga,"P.º de la Constitución, 66, 03650 Pinoso, Alicante, Spain",965 47 83 29,https://vivir.pinoso.org/cultura-juventud/,,4.5,128,,"establishment, point_of_interest",38.3975802,-1.0423161,,OPERATIONAL,,ChIJx34tXQruYw0RnNjM3XszDR4,Alicante,Comunidad Valenciana,España,No,1,centro yoga · españa
Almagrit Baños Árabes| Almagro.,🧘‍♀️ Centro de yoga,"Callejón de las Ánimas, 14, 13270 Almagro, Ciudad Real, Spain",690 69 98 07,https://www.almagrit.com/,hola@almagrit.com,5,293,,"establishment, point_of_interest, spa",38.8878093,-3.712431,,OPERATIONAL,,ChIJfexZF7VfaQ0RCaTxUClIIgE,Ciudad Real,Castilla-La Mancha,España,No,1,centro yoga · españa
Ya! Yoga & Lifestyle,🧘‍♀️ Centro de yoga,"C. Calderón de la Barca, 2, entresuelo 4, 30001 Murcia, Spain",669 48 09 46,http://www.yalifestyle.com/,info@yalifestyle.com,5,147,,"establishment, gym, health, point_of_interest",37.9858029,-1.1313789,,OPERATIONAL,,ChIJky2LL-GTZA0RqnqtBm5aSSc,Murcia,Región de Murcia,España,No,2,centro yoga · españa
Salutalia - Centro Holístico y Welness,🧘‍♀️ Centro de yoga,"C. Príncipe Felipe, 10, 30570 Murcia, Spain",601 92 45 92,https://www.salutalia.com/,info@salutalia.com,5,134,,"establishment, health, point_of_interest",37.9670544,-1.068897,,OPERATIONAL,,ChIJz81iDQB5Yw0R02V2cWLUG74,Murcia,Región de Murcia,España,No,2,centro yoga · españa
SHARMA - Escuela Yoga y Pilates,🧘‍♀️ Centro de yoga,"C. Luchador, 88, 30500 Molina de Segura, Murcia, Spain",679 86 31 00,https://www.sharmaescuela.es/,,5,144,,"establishment, gym, health, point_of_interest",38.0600491,-1.2113624,,OPERATIONAL,,ChIJ9RR5gb-HYw0RlyulleQFFPo,Albacete,Castilla-La Mancha,España,No,2,centro yoga · españa
Radical Personalized Training,🧘‍♀️ Centro de yoga,"C. Astorga, 5, y 7 Bajo, 23004 Jaén, Spain",953 87 22 65,http://wwwgimnasio.radical.com/,,4.8,113,,"establishment, gym, health, point_of_interest",37.7684209,-3.7898138,,OPERATIONAL,,ChIJi4mRWnPXbQ0RYZ52jVyatXg,Granada,Andalucía,España,No,1,centro yoga · españa
FisioJardín Fisioterapia y Movimiento,🧘‍♀️ Centro de yoga,"C. Antonio Maura, 45, Poniente Sur, 14005 Córdoba, Spain",606 26 23 06,https://www.fisiojardin.com/,,5,431,,"establishment, gym, health, point_of_interest",37.8814446,-4.7912503,,OPERATIONAL,,ChIJRVSX7l_fbA0R_jRwBkDUNAI,Córdoba,Andalucía,España,No,1,centro yoga · españa
"Centro de Masajes ""Karmia""",🧘‍♀️ Centro de yoga,"C. San Pablo, 32, Centro, 14002 Córdoba, Spain",957 39 02 15,http://www.karmia.es/,info@karmia.es,4.7,122,,"establishment, food, gym, health, point_of_interest, school, store",37.8860351,-4.7739177,,OPERATIONAL,,ChIJw8NLon7fbA0Rg4J2aU6G0Rk,Córdoba,Andalucía,España,No,1,centro yoga · españa
PlenaForma | Entrenador personal en Córdoba,🧘‍♀️ Centro de yoga,"Espalda a Acera del Arroyo, 21, local 1, Sureste, 14014 Córdoba, Spain",660 93 05 45,http://plenaformacenter.com/,info@plenaformacenter.com,5,320,,"establishment, gym, health, point_of_interest",37.8906236,-4.7499669,,OPERATIONAL,,ChIJcW4ndOffbA0R9w1fx0Q8Br4,Córdoba,Andalucía,España,No,1,centro yoga · españa
Gimnasio VivaGym Gran Capitán,🧘‍♀️ Centro de yoga,"Av. del Gran Capitán, 23, Centro, 14008 Córdoba, Spain",,https://www.vivagym.com/es-es/gimnasios/cordoba/capital/gran-capitan/?utm_campaign=250922_es_gmb_conversion_generic_gran-capitan&utm_medium=organic&utm_source=gmb,,4.5,1039,,"establishment, gym, health, point_of_interest",37.8888709,-4.7829527,,OPERATIONAL,,ChIJ33JtvMDfbA0R3syyLNk4OjQ,Córdoba,Andalucía,España,No,1,centro yoga · españa
Unalome Sopela Yoga,🧘‍♀️ Centro de yoga,"Landabe Kalea, 12, 48600 Moreaga, Bizkaia, Spain",686 70 82 22,https://www.instagram.com/unalome_sopela,,5,121,,"establishment, gym, health, point_of_interest",43.3801099,-2.9811673,,OPERATIONAL,,ChIJAYMapoNdTg0RWELBys1dpLU,Bizkaia,País Vasco,España,No,1,centro yoga · españa
activaT center,🧘‍♀️ Centro de yoga,"Eléctrica Nervion Kalea, 3, 48901 San Vicente de Barakaldo, Bizkaia, Spain",610 35 68 65,https://activat-center.com/,,5,103,,"establishment, gym, health, point_of_interest",43.3007052,-2.9822043,,OPERATIONAL,,ChIJq6paUWNaTg0RQ9oIiLyaIiI,Bizkaia,País Vasco,España,No,1,centro yoga · españa
El Regazo Feliz,🧘‍♀️ Centro de yoga,"Alameda de Mazarredo, 35, 1ºA, Abando, 48009 Bilbao, Vizcaya, Spain",667 77 54 75,http://www.regazofeliz.com/,,4.9,107,,"establishment, gym, health, point_of_interest",43.2671009,-2.9307411,,OPERATIONAL,,ChIJn5-PkNtPTg0ROW2VCAUO7yA,Bizkaia,País Vasco,España,No,1,centro yoga · españa
Namaste Yoga Bilbao,🧘‍♀️ Centro de yoga,"Mazarredo Zumarkalea, 35, 6º B, Abando, 48009 Bilbao, Bizkaia, Spain",655 95 44 12,http://www.namasteyogabilbao.es/,,4.9,151,,"establishment, gym, health, point_of_interest",43.2670974,-2.9307436,,OPERATIONAL,,ChIJUXqEkNtPTg0RT_9P5tUgHxc,Bizkaia,País Vasco,España,No,1,centro yoga · españa
Gimnasio VivaGym Torrelavega,🧘‍♀️ Centro de yoga,"C. la Llama, 40, 39300 Torrelavega, Cantabria, Spain",,https://www.vivagym.com/es-es/gimnasios/santander/torrelavega/torrelavega/?utm_campaign=250922_es_gmb_conversion_generic_torrelavega&utm_medium=organic&utm_source=gmb,contacto.es@vivagym.com,4.6,312,,"establishment, gym, health, point_of_interest",43.3509118,-4.044924,,OPERATIONAL,,ChIJlarcu4Y_SQ0RK5TwVhH5HJs,Cantabria,Cantabria,España,No,2,centro yoga · españa
ActualFit 24 🏋🏻‍♂️,🧘‍♀️ Centro de yoga,"C. Condado de Treviño, 62, 09200 Miranda de Ebro, Burgos, Spain",630 06 90 44,https://www.actualfit24.es/mirandadeebro/?utm_source=gmb&utm_medium=organic&utm_campaign=gmb-listing,,4.6,119,,"establishment, gym, health, point_of_interest",42.6865402,-2.9405733,,OPERATIONAL,,ChIJF7hKu1KbTw0RAfgkm14tNiE,Álava,País Vasco,España,No,1,centro yoga · españa
School3s Surf School Lanzarote,🧘‍♀️ Centro de yoga,"C. la Graciosa, 5, 35510 Tías, Las Palmas, Spain",628 41 06 02,http://www.school3s.com/,,4.9,371,,"establishment, gym, health, point_of_interest, store",28.9218019,-13.6690455,,OPERATIONAL,,ChIJrcKgLe8lRgwROiPdsQv7T9Y,Las Palmas,Islas Canarias,España,No,1,centro yoga · españa
Areafit Arrecife,🧘‍♀️ Centro de yoga,"C. Rbla. Medular, 61, 63, 35500 Arrecife, Las Palmas, Spain",,http://www.areafit.es/,,4.5,726,,"establishment, gym, health, point_of_interest",28.9657233,-13.5531972,,OPERATIONAL,,ChIJ1f71HGknRgwRoa5JR1AtiJw,Las Palmas,Islas Canarias,España,No,2,centro yoga · españa
Calma Campus Famara Yoga Lanzarote,🧘‍♀️ Centro de yoga,"C. Baliza, 14, 35558 Caleta de Famara, Las Palmas, Spain",609 94 48 51,http://www.calmacampus.com/,,5,101,,"establishment, gym, health, point_of_interest",29.1173518,-13.565198,,OPERATIONAL,,ChIJuRUCmeofRgwRK5CHN3h67fw,Las Palmas,Islas Canarias,España,No,2,centro yoga · españa
Gym Garage Gym Club ( Playa Blanca - Lanzarote),🧘‍♀️ Centro de yoga,"Carlos Pk, 35580 Playa Blanca, Las Palmas, Spain",928 11 96 87,https://www.facebook.com/Garage-Gym-Club-2023295137757961,,4.8,130,,"establishment, gym, health, point_of_interest",28.8640651,-13.8480253,,OPERATIONAL,,ChIJWW_4kMY3RgwR0nniSHDLYCA,Las Palmas,Islas Canarias,España,No,2,centro yoga · españa
Massage Lanzarote | Lavanda Zen Massage: Equipo de masajistas profesionales en Lanzarote.,🧘‍♀️ Centro de yoga,"Calle el berrugo 2A Dirección, Pantalán C, frente Rubicón Water Sport, Cam. a Capitania, 35580 Lanzarote, Las Palmas, Spain",644 73 32 10,https://lavandazenmassage.com/,reservas@lavandazenmassage.com,5,392,,"establishment, health, point_of_interest",28.8586484,-13.8166775,,OPERATIONAL,,ChIJf9Y_sEsxRgwRA2zbuRVc0Ko,Las Palmas,Islas Canarias,España,No,2,centro yoga · españa
Endorfina Club Bristol,🧘‍♀️ Centro de yoga,"Avenida Juan Carlos I nº1, 35660 Corralejo, Las Palmas, Spain",683 42 92 26,http://www.endorfina.club/,,4.9,127,,"establishment, gym, health, point_of_interest",28.741508,-13.87073,,OPERATIONAL,,ChIJcyrcXgA1RgwRcVZ8k91BmFY,Las Palmas,Islas Canarias,España,No,2,centro yoga · españa
NALU: Mind Body Surf - Surf School & Yoga Studio El Cotillo Fuerteventura,🧘‍♀️ Centro de yoga,"Av. Hermanas del Castillo Carreras, 4, 28, 35650 El Cotillo, Las Palmas, Spain",624 57 97 25,https://nalufuerteventura.com/,aloha@nalufuerteventura.com,5,174,,"establishment, gym, health, point_of_interest",28.6819748,-14.0068435,,OPERATIONAL,,ChIJP4WQF4KzRwwRqO9-_ZYmUY4,Las Palmas,Islas Canarias,España,No,2,centro yoga · españa
Tam Studio Yoga y Pilates- Fuerteventura,🧘‍♀️ Centro de yoga,"C. Francisco Navarro Artiles, 4, 35660 Corralejo, Las Palmas, Spain",666 18 84 42,https://www.dianapagano.es/,tamstudio@dianapagano.es,5,149,,"establishment, gym, health, point_of_interest",28.7386456,-13.8717419,,OPERATIONAL,,ChIJle706QY1RgwRjPJrITgVMCQ,Las Palmas,Islas Canarias,España,No,2,centro yoga · españa
Surf & Yoga Retreats Fuerteventura,🧘‍♀️ Centro de yoga,"Tablero de la Molina, Polígono 9 Plot 27, 35650 El Cotillo, Las Palmas, Spain",621 08 35 07,http://www.surfnyogafuerteventura.com/,hello@surfnyogafuerteventura.com,4.9,100,,"establishment, gym, health, point_of_interest",28.6827117,-13.9962662,,OPERATIONAL,,ChIJjXiAWmy1RwwRHojE7Vy3Xag,Las Palmas,Islas Canarias,España,No,2,centro yoga · españa
LAOLA,🧘‍♀️ Centro de yoga,"C. Cerco de Tío Alberto, 2, 35650 La Oliva, Las Palmas, Spain",690 14 82 23,https://laolasurfcamp.com/,,4.8,199,,"establishment, gym, health, point_of_interest",28.680705,-13.9464284,,OPERATIONAL,,ChIJZ7IZYyU1RgwRUvN7UF6G3AU,Las Palmas,Islas Canarias,España,No,2,centro yoga · españa
Tenerfisio,🧘‍♀️ Centro de yoga,"C. de Fernández Navarro, 17, 38003 Santa Cruz de Tenerife, Spain",922 06 51 51,https://tenerfisio.es/,,4.9,313,,"establishment, gym, health, point_of_interest",28.461969,-16.2536229,,OPERATIONAL,,ChIJq7PsR53MQQwRUa-zZmYZhCc,Santa Cruz de Tenerife,Islas Canarias,España,No,2,centro yoga · españa
RESPIRA-Breathwork Belén Catalina,🧘‍♀️ Centro de yoga,"Carretera La Guancha, 13, 38434 La Mancha, Santa Cruz de Tenerife, Spain",625 92 19 23,https://www.belencatalina-respira.com/,info@belencatalina-respira.com,5,106,,"establishment, health, point_of_interest",28.37786,-16.69538,,OPERATIONAL,,ChIJeXIuVQFjagwRxB7qyYkbN3c,Las Palmas,Islas Canarias,España,No,1,centro yoga · españa
Ayurveda La Palma,🧘‍♀️ Centro de yoga,"Cam. Matos, 16, 38789 Puntagorda, Santa Cruz de Tenerife, Spain",657 03 73 67,https://www.ayurveda-lapalma.com/,melanie.lebensfreude@web.de,5,147,,"establishment, gym, health, point_of_interest",28.7827131,-17.9850419,,OPERATIONAL,,ChIJ0ZSWVof5awwRFXa-EYJiYrM,Santa Cruz de Tenerife,Islas Canarias,España,No,1,centro yoga · españa
Rapa Nui Surfcamp & Surfschule Fuerteventura,🧘‍♀️ Centro de yoga,"C. Punta de los Molinillos, 35627 Costa Calma, Las Palmas, Spain",928 54 91 40,https://rapanui-surfschool.com/de,info@rapanui-surfschool.com,4.8,392,,"establishment, gym, health, lodging, point_of_interest, store",28.1580785,-14.2292015,,OPERATIONAL,,ChIJy1ccJ1icRwwR6_Pt6p6WbxE,Las Palmas,Islas Canarias,España,No,1,centro yoga · españa
Flowsurfproject Fuerteventura,🧘‍♀️ Centro de yoga,"C. Piedras Negras, nº4, 35627, Las Palmas, Spain",619 76 15 26,http://www.flowsurfproject-fuerteventura.com/,,4.9,221,,"establishment, point_of_interest",28.21501,-14.2179474,,OPERATIONAL,,ChIJYejf0bufRwwRuJzc9GuNpjA,Las Palmas,Islas Canarias,España,No,1,centro yoga · españa
Centro Deportivo American Spin,🧘‍♀️ Centro de yoga,"C. Virgen de la Peña, 54, 35600 Puerto del Rosario, Las Palmas, Spain",653 80 94 08,http://www.americanspinfuerteventura.com/,,4.8,124,,"establishment, point_of_interest",28.5011067,-13.8687111,,OPERATIONAL,,ChIJB6MFH9PHRwwRIjfF787TKY4,Las Palmas,Islas Canarias,España,No,1,centro yoga · españa
Terapias Naturales El Ojo de Horus,🧘‍♀️ Centro de yoga,"C. de las Palmeras, 17, 35489 Urb. la Suerte, Las Palmas, Spain",722 78 53 23,https://terapiaselojodehorus.es/,isamar@terapiaselojodehorus.es,5,142,,"establishment, health, point_of_interest",28.0892426,-15.6760921,,OPERATIONAL,,ChIJR2kZo3qNQAwR5WW39HbZpPE,Las Palmas,Islas Canarias,España,No,1,centro yoga · españa
Padmasana - Terapias Naturales y yoga,🧘‍♀️ Centro de yoga,"C. Simón Bolívar, 50, 38009 Santa Cruz de Tenerife, Spain",695 21 06 24,http://padmasana.online/,,4.7,157,,"establishment, gym, health, point_of_interest",28.4616495,-16.2735827,,OPERATIONAL,,ChIJ90wedKbNQQwR3QqgOfdoF0A,Santa Cruz de Tenerife,Islas Canarias,España,No,1,centro yoga · españa
Aktivs Yoga Tenerife,🧘‍♀️ Centro de yoga,"C. Alfaro, 9, Entresuelo Ofic. 7, 38003 Santa Cruz de Tenerife, Spain",634 52 33 21,http://www.aktivs.es/,,5,107,,"establishment, gym, health, point_of_interest",28.46668,-16.2545453,,OPERATIONAL,,ChIJjZa2FoXMQQwR32QuNHZ0kwQ,Santa Cruz de Tenerife,Islas Canarias,España,No,1,centro yoga · españa
Escuela de Yoga Ling Natural YOGA - Centro de Bienestar y Yoga Adaptado,🧘‍♀️ Centro de yoga,"Comercial Nuestra Señora de Africa, C. Darias y Padron, 1, planta 1, local 51 Centro, 38003 Santa Cruz de Tenerife, Spain",678 37 46 93,http://www.lingnaturalyoga.com/,info@lingnaturalyoga.com,5,143,,"establishment, gym, health, point_of_interest, school",28.4623758,-16.2517087,,OPERATIONAL,,ChIJE6rwWcfLQQwR0yLXNsPyiSk,Santa Cruz de Tenerife,Islas Canarias,España,No,1,centro yoga · españa
TuYoga.es,🧘‍♀️ Centro de yoga,"Av. de los Majuelos, 38A, 38107 Santa Cruz de Tenerife, Spain",669 98 09 93,http://www.tuyoga.es/,infotuyoga@gmail.com,4.9,165,,"establishment, gym, health, point_of_interest",28.4405143,-16.3159277,,OPERATIONAL,,ChIJWWjOR6fMQw0RIlyo5zZsuEU,Santa Cruz de Tenerife,Islas Canarias,España,No,1,centro yoga · españa
TUSHALA Yoga Studio,🧘‍♀️ Centro de yoga,"Ctra. General Las Arenas, 124, local 6, 38400 Puerto de la Cruz, Santa Cruz de Tenerife, Spain",643 60 24 61,http://www.tushala.com/,tuemail@ejemplo.com,5,116,,"establishment, gym, health, point_of_interest",28.3989548,-16.5498497,,OPERATIONAL,,ChIJsf9Kay5_agwR_eTFMDGt1W0,Santa Cruz de Tenerife,Islas Canarias,España,No,1,centro yoga · españa
El proceso - Espacio de consciencia y movimiento,🧘‍♀️ Centro de yoga,"Calle Tinerfe, Cam. la Villa, 12, 38206 La Laguna, Santa Cruz de Tenerife, Spain",607 49 74 88,http://www.el-proceso.com/,,4.9,217,,"establishment, gym, health, point_of_interest",28.4858801,-16.3283321,,OPERATIONAL,,ChIJ1S-KQEXNQQwRvbClTGyzv08,Santa Cruz de Tenerife,Islas Canarias,España,No,1,centro yoga · españa
Tilom Patel 🏳️‍🌈,🧘‍♀️ Centro de yoga,"C. Rompeolas, 2, 38687 Playa San Juan, Santa Cruz de Tenerife, Spain",624 48 02 40,http://www.tilompatel.com/,,5,161,,"establishment, health, point_of_interest",28.1879545,-16.8211408,,OPERATIONAL,,ChIJfbJVj--fagwRzNqdIlD45mU,Santa Cruz de Tenerife,Islas Canarias,España,No,2,centro yoga · españa
Quirokinesis Tenerife | Dr.Joaquín Gnoffo,🧘‍♀️ Centro de yoga,"Las Américas, C. Noelia Afonso Cabrera, 7, 38650 Las Americas, Santa Cruz de Tenerife, Spain",622 61 69 65,http://www.quirokinesistenerife.com/,,4.9,186,,"establishment, gym, health, physiotherapist, point_of_interest",28.0576265,-16.7291245,,OPERATIONAL,,ChIJJ1FKl4DNQQwRB_QHq-ROzHM,Santa Cruz de Tenerife,Islas Canarias,España,No,2,centro yoga · españa
Mandala de Masca,🧘‍♀️ Centro de yoga,"Finca La Pimentera, Cam. la Pimentera, 38480 Buenavista del Nte., Santa Cruz de Tenerife, Spain",06 53740076,http://www.mandalademasca.com/,,4.8,135,,"establishment, point_of_interest",28.3088792,-16.8400722,,OPERATIONAL,,ChIJ3Ybf7sqLagwRWIaBO2uHioA,Santa Cruz de Tenerife,Islas Canarias,España,No,2,centro yoga · españa
Activate Sports Club,🧘‍♀️ Centro de yoga,"C. Roques del Salmor, 7, 38679 Costa Adeje, Santa Cruz de Tenerife, Spain",686 24 67 00,http://www.activatesportsclub.com/,,4.5,362,,"establishment, gym, health, point_of_interest",28.0962546,-16.7409638,,OPERATIONAL,,ChIJrxV6VbOQagwRyK7MefI_aBI,Santa Cruz de Tenerife,Islas Canarias,España,No,2,centro yoga · españa
Yoga Canarias - Clases en Icod de los Vinos & Masajes en Garachico,🧘‍♀️ Centro de yoga,"Av. Tomé Cano, 12, 38450 Garachico, Santa Cruz de Tenerife, Spain",653 67 53 56,https://yogacanarias.es/,anaparedes@integrario.es,5,103,,"establishment, health, point_of_interest",28.3740439,-16.7651957,,OPERATIONAL,,ChIJdQZ633KiagwRkI4BlYxhntM,Santa Cruz de Tenerife,Islas Canarias,España,No,2,centro yoga · españa
Mare Sports Physiotherapy Center,🧘‍♀️ Centro de yoga,"Calle Juan Jose Falcón Sanabria, 10, 35200 Telde, Las Palmas, Spain",928 91 67 01,https://es-es.facebook.com/centrodefisioterapiadeportivamare,,5,125,,"establishment, gym, health, physiotherapist, point_of_interest",27.9978063,-15.4118365,,OPERATIONAL,,ChIJ61CS5OOXQAwR7FX3ZPHR56w,Las Palmas,Islas Canarias,España,No,2,centro yoga · españa
"SUP FIT YOGA – Paddle Surf, SUP Yoga y Retiros de Yoga en Gran Canaria",🧘‍♀️ Centro de yoga,"Playa de Las Marañuelas, 35120 Arguineguín, Las Palmas, Spain",606 05 83 03,http://supfityoga.com/,,5,228,,"establishment, gym, health, point_of_interest",27.7588589,-15.6820298,,OPERATIONAL,,ChIJ8RKlZAY4zaYRr5t3lYfJdyo,Las Palmas,Islas Canarias,España,No,1,centro yoga · españa
Yoga Alliance School Maspalomas,🧘‍♀️ Centro de yoga,"Avenida Touroperador Kuoni, 25 Rezeption, Lago Canary Sunset, 35100 Maspalomas, Las Palmas, Spain",651 05 68 43,https://www.pranapure.com/,,4.9,275,,"establishment, gym, health, point_of_interest, school",27.7602591,-15.5896034,,OPERATIONAL,,ChIJXfESXj6VQAwRT4g8zr17hng,Las Palmas,Islas Canarias,España,No,1,centro yoga · españa
