Nombre,Categoría,Dirección,Teléfono,Web,Email,Valoración,Nº Reseñas,Nivel Precio,Tipos Google,Latitud,Longitud,Horarios,Estado,Google Maps,Place ID,Provincia,Región,País,Web válida (IA),Calidad (IA),Búsqueda
blanc yoga Eixample,🧘‍♀️ Centro de yoga,"Carrer de Calàbria, 87, Eixample, 08015 Barcelona, Spain",933 25 68 74,https://www.blancyoga.es/,imma@blancyoga.es,5,103,,"establishment, gym, health, point_of_interest",41.378823,2.155826,,OPERATIONAL,,ChIJEftx2WOipBIRTYQWdMcL-CA,Barcelona,Cataluña,España,No,2,centro yoga · españa
Mandiram Escuela de Yoga Eixample,🧘‍♀️ Centro de yoga,"Pl. d'Urquinaona, 1, 1º 5ª, Eixample, 08010 Barcelona, Spain",933 01 02 04,https://www.yogaenmandiram.com/descubre/nuestras-clases-de-yoga-en-eixample-barcelona,info@yogaenmandiram.com,4.9,273,,"establishment, gym, health, point_of_interest",41.3891612,2.1722416,,OPERATIONAL,,ChIJAziuBvSipBIR4Sm4YFgMq5I,Barcelona,Cataluña,España,No,2,centro yoga · españa
"Casa del Moviment - Dansa, Ioga, Salut",🧘‍♀️ Centro de yoga,"Carrer de Sepúlveda, 32, Eixample, 08015 Barcelona, Spain",610 20 21 01,http://www.casadelmoviment.com/,info@casadelmoviment.com,4.9,192,,"establishment, gym, health, point_of_interest",41.3762445,2.1535234,,OPERATIONAL,,ChIJndqv4-WipBIR84CO_rhCMBg,Barcelona,Cataluña,España,No,2,centro yoga · españa
CENTRO ZAMA DE YOGA IYENGAR® Barcelona,🧘‍♀️ Centro de yoga,"Gran Via de Carles III, 50-52, escala i, local 1, Les Corts, 08028 Barcelona, Spain",649 62 99 73,https://zamaioga.com/es/,info@zamaioga.com,4.9,138,,"establishment, gym, health, point_of_interest",41.3835497,2.1284801,,OPERATIONAL,,ChIJcQsMsmGYpBIRpKP0h_VbaF0,Barcelona,Cataluña,España,No,2,centro yoga · españa
YOGA Dhana Escola de Ioga,🧘‍♀️ Centro de yoga,"Carrer Josep Maria Trias de Bes, 14, 08970 Sant Joan Despí, Barcelona, Spain",628 64 80 04,http://www.dhanaescueladeyoga.net/,dhanaescueladeyoga@hotmail.com,5,135,,"establishment, gym, health, point_of_interest",41.367674,2.072119,,OPERATIONAL,,ChIJi5YTHWSZpBIRqWtMPyEFDNQ,Barcelona,Cataluña,España,No,2,centro yoga · españa
Yoga Weeks,🧘‍♀️ Centro de yoga,"Carrer del Carme, 40, Ciutat Vella, 08001 Barcelona, Spain",932 80 71 22,http://www.yogaweeks.com/,info@yogaweeks.com,4.8,101,,"establishment, gym, health, point_of_interest",41.382002,2.169624,,OPERATIONAL,,ChIJu3eWCvaipBIR1BZxF6nPp2g,Barcelona,Cataluña,España,No,2,centro yoga · españa
Yoga Ecuanime,🧘‍♀️ Centro de yoga,"Carrer de Nicaragua, 137, Ent. 13, Les Corts, 08029 Barcelona, Spain",678 14 68 38,https://www.yogaecuanime.com/,info@yogaecuanime.com,5,185,,"establishment, gym, health, point_of_interest",41.3868788,2.1366447,,OPERATIONAL,,ChIJCbUMB12ZpBIRpWp3TznHVog,Barcelona,Cataluña,España,No,2,centro yoga · españa
Espai Yoga Barcelona,🧘‍♀️ Centro de yoga,"Dentro de Peluquería Raffel Pages, Carrer de Provença, 196, Eixample, 08036 Barcelona, Spain",616 16 79 81,http://espaiyogabarcelona.com/,espaiyogabarcelona@gmail.com,5,150,,"establishment, gym, health, point_of_interest",41.3895047,2.1547385,,OPERATIONAL,,ChIJ68w6YoWipBIR9mtmnN1m43o,Barcelona,Cataluña,España,No,2,centro yoga · españa
BLAUMEER YOGA STUDIO by Christine Pohn,🧘‍♀️ Centro de yoga,"C. Comtal, 29, tercero; Gotico, Ciutat Vella, 08002 Barcelona, Spain",660 22 20 45,http://christinepohn.com/,christine.pohn@gmail.com,5,222,,"establishment, gym, health, point_of_interest",41.3868209,2.1738996,,OPERATIONAL,,ChIJuw4oGv2jpBIRYbpeOr4Iazc,Barcelona,Cataluña,España,No,2,centro yoga · españa
YOGA BY THE SEA BARCELONA,🧘‍♀️ Centro de yoga,"Carrer de l'Atlàntida, 78, Ciutat Vella, 08003 Barcelona, Spain",696 54 81 07,https://www.yogabytheseabarcelona.com/,elartedereconectar@gmail.com,5,174,,"establishment, gym, health, point_of_interest",41.3771958,2.1907641,,OPERATIONAL,,ChIJr2Dq-5ajpBIRoFHlw2ySZSI,Barcelona,Cataluña,España,No,2,centro yoga · españa
AB Yoga Center By Alícia Beltrán - Centre de Ioga a Barcelona,🧘‍♀️ Centro de yoga,"Carrer de Guitard, 47, local izquierda, Les Corts, 08014 Barcelona, Spain",685 08 19 05,http://aliciabeltranyoga.com/,info@aliciabeltranyoga.com,4.9,103,,"establishment, gym, health, point_of_interest, school",41.3828347,2.1372976,,OPERATIONAL,,ChIJ__-TDX2YpBIR9qgOFJIzo4U,Barcelona,Cataluña,España,No,2,centro yoga · españa
Barrefit Bcn Studio Eixample,🧘‍♀️ Centro de yoga,"Carrer del Consell de Cent, 259, Eixample, 08011 Barcelona, Spain",695 21 04 74,http://www.barrefit.es/,info@barrefit.es,4.7,123,,"establishment, gym, health, point_of_interest",41.3870418,2.1598938,,OPERATIONAL,,ChIJPxvktOGjpBIRbbrKHxcZw2Q,Barcelona,Cataluña,España,No,2,centro yoga · españa
"Arrels Centre de teràpies naturals, formació i estètica",🧘‍♀️ Centro de yoga,"Carrer Joana Jugan, 2, 43002 Tarragona, Spain",678 16 44 31,https://www.arrelsterapias.com/,info@arrelsterapias.com,5,114,,"establishment, gym, health, point_of_interest",41.1219213,1.2463833,,OPERATIONAL,,ChIJIZ0nT9X8oxIRnB8adBe-7o8,Tarragona,Cataluña,España,Sí,5,centro yoga · españa
Ametlla Diving,🧘‍♀️ Centro de yoga,"Port Esportiu, Carrer del Port, 43860 L'Ametlla de Mar, Tarragona, Spain",635 76 88 55,https://www.ametlladiving.com/,info@ametlladiving.com,4.8,368,,"establishment, point_of_interest",40.8797189,0.8008103,,OPERATIONAL,,ChIJFWsunM8WoRIRQY5q_QbXGQ8,Tarragona,Cataluña,España,No,2,centro yoga · españa
CEM La Fanecada,🧘‍♀️ Centro de yoga,"Carrer de I'Alcalde Sanmartí, s/n, 43530, Tarragona, Spain",977 73 25 28,http://lafanecada.com/,info@lafanecada.com,4.4,293,,"establishment, gym, health, point_of_interest",40.5445432,0.4710968,,OPERATIONAL,,ChIJy3-EYNBQoBIRumviUQHSQxs,Tarragona,Cataluña,España,No,2,centro yoga · españa
Piscina Municipal,🧘‍♀️ Centro de yoga,"Av. de Maria Auxiliadora, 15, 12500 Vinaròs, Castelló, Spain",964 45 14 23,https://piscinaservol.com/,info@piscinaservol.com,4,311,,"establishment, gym, health, point_of_interest",40.4752535,0.4723244,,OPERATIONAL,,ChIJp9C3biFQoBIRrEUDggJqptQ,Castellón,Comunidad Valenciana,España,Sí,5,centro yoga · españa
Pavelló Poliesportiu de Vinaròs,🧘‍♀️ Centro de yoga,"Av. de Tarragona, 12500 Vinaròs, Castelló, Spain",627 07 84 67,https://www.vinaros.es/,info@vinaros.es,3.9,598,,"establishment, point_of_interest",40.4764347,0.4793353,,OPERATIONAL,,ChIJtT_NpSZQoBIRApKmAmWj8jc,Castellón,Comunidad Valenciana,España,No,2,centro yoga · españa
WIN Complex Esportiu Tortosa,🧘‍♀️ Centro de yoga,"Plaça 1 d'octubre, 14-15, 43500 Tortosa, Tarragona, Spain",977 50 47 07,http://www.wintortosa.cat/,info@wintortosa.cat,4,281,,"establishment, gym, health, point_of_interest",40.8135714,0.5149805,,OPERATIONAL,,ChIJ7a9N42floBIRRX7aNdyPMmk,Tarragona,Cataluña,España,No,2,centro yoga · españa
WIN Jesús - Tortosa,🧘‍♀️ Centro de yoga,"Ctra. de Jesús a Roquetes, 23, 43590 Tortosa, Tarragona, Spain",674 31 57 11,https://www.wintortosa.cat/jesus/,info@wintortosa.cat,4.1,173,,"establishment, gym, health, point_of_interest",40.8238393,0.5078334,,OPERATIONAL,,ChIJISNB35LkoBIR0bjMNyx81YQ,Tarragona,Cataluña,España,Sí,5,centro yoga · españa
CALMA YOGA Donostia ‍ ‍,🧘‍♀️ Centro de yoga,"María Dolores Agirre Kalea, 14, 20012 Donostia / San Sebastián, Gipuzkoa, Spain",639 22 72 67,https://calmayogastudio.com/,hola@calmayogastudio.com,4.7,112,,"establishment, gym, health, point_of_interest",43.3190091,-1.9759059,,OPERATIONAL,,ChIJoxjyslulUQ0RClsjFn_0dsI,Gipuzkoa,País Vasco,España,No,2,centro yoga · españa
Yoga Beckles,🧘‍♀️ Centro de yoga,"San Sebastián Kalea, 15, Iztieta, 20100 Errenteria, Gipuzkoa, Spain",662 16 89 63,https://www.yogabeckles.com/,yogabeckles@gmail.com,5,111,,"establishment, gym, health, point_of_interest",43.3154729,-1.9034534,,OPERATIONAL,,ChIJzVNkvnelUQ0Ru0-iforM9Ys,Gipuzkoa,País Vasco,España,Sí,5,centro yoga · españa
Locomotiva,🧘‍♀️ Centro de yoga,"Av. de Cantabria, 26, 39600 Maliaño, Cantabria, Spain",618 13 23 23,http://www.locomotiva.es/,pilatescamargo@gmail.com,4.9,135,,"establishment, gym, health, point_of_interest",43.4159754,-3.8413968,,OPERATIONAL,,ChIJmxZR8Bs2SQ0RaUF__34G0Y8,Bizkaia,País Vasco,España,No,2,centro yoga · españa
BeOne Fitness & Sport,🧘‍♀️ Centro de yoga,"Rúa Cornubia, 5, 27002 Lugo, Spain",982 87 36 42,https://beone.es/centros-deportivos/lugo/lugo,lugo@beone.es,4,385,,"establishment, gym, health, point_of_interest",43.0016991,-7.5522043,,OPERATIONAL,,ChIJCTCf5mzNMQ0RLJ-6YMSD0z0,Asturias,Asturias,España,No,1,centro yoga · españa
D10,🧘‍♀️ Centro de yoga,"Lugar de Mosteiro, 27150 Outeiro de Rei, Lugo, Spain",982 98 60 35,http://www.sportd10.com/,administracion@sportd10.com,4.5,476,,"cafe, establishment, food, gym, health, point_of_interest, restaurant, store",43.0877434,-7.5467429,,OPERATIONAL,,ChIJATXaWoC5MQ0RwgdjAKLjaNg,Asturias,Asturias,España,No,1,centro yoga · españa
Gimnasio Lugo,🧘‍♀️ Centro de yoga,"Rúa Mondoñedo, 38, 27004 Lugo, Spain",982 21 39 40,http://gimnasiolugo.es/,gymlugo@gmail.com,4.6,144,,"establishment, gym, health, point_of_interest",43.01577,-7.56426,,OPERATIONAL,,ChIJx1bXEonOMQ0RLTI7mVkG5fw,Lugo,Galicia,España,No,2,centro yoga · españa
Ariznabarra Gizarte Etxea,🧘‍♀️ Centro de yoga,"Ariznabarra Kalea, 19C, 01007 Vitoria-Gasteiz, Araba, Spain",945 16 26 50,https://www.vitoria-gasteiz.org/wb021/was/contenidoAction.do?idioma=es&uid=u52ed70f3_131f4e5337e__7fef,informacion@vitoria-gasteiz.org,3.8,151,,"establishment, point_of_interest",42.842965,-2.6914405,,OPERATIONAL,,ChIJWTNGJxvCTw0RhOBcSYFAEBo,Álava,País Vasco,España,No,2,centro yoga · españa
Clínica Maimú - Fisioterapia Avanzada Ecoguiada y Readaptación,🧘‍♀️ Centro de yoga,"P.º Estrasburgo, 15, bajo, Salburua, 01002 Vitoria-Gasteiz, Álava, Spain",662 60 36 24,http://www.clinicamaimu.com/,info@clinicamaimu.com,4.9,121,,"establishment, gym, health, point_of_interest",42.8535643,-2.6509581,,OPERATIONAL,,ChIJlx1Os87DTw0R6-3JjHGSdF4,Álava,País Vasco,España,No,2,centro yoga · españa
"ZEN - Centro de Terapias Naturales, Yoga y Meditación",🧘‍♀️ Centro de yoga,"C. Ramón Álvarez de la Braña, 14, 24001 León, Spain",616 35 60 71,https://zenbienestar.com/,diana@zenbienestar.com,4.9,130,,"establishment, health, point_of_interest",42.6010532,-5.5754094,,OPERATIONAL,,ChIJedGEUombNw0RMawsTK6bxdU,León,Castilla y León,España,No,2,centro yoga · españa
Victoria Sport Club & Spa,🧘‍♀️ Centro de yoga,"C. Cardenal Lorenzana, 4, 24001 León, Spain",987 23 88 47,http://www.centrovictoria.com/,info@centrovictoria.com,4.6,483,,"establishment, gym, health, point_of_interest",42.597851,-5.5779248,,OPERATIONAL,,ChIJyQJs4ZOaNw0RP1npIPOPd6c,León,Castilla y León,España,No,2,centro yoga · españa
Templo Gym,🧘‍♀️ Centro de yoga,"C. de la Anunciata, 14, 24010 Trobajo del Camino, León, Spain",987 62 62 56,http://templogym.com/,info@templogym.com,4.8,298,,"establishment, gym, health, point_of_interest",42.6004161,-5.5919067,,OPERATIONAL,,ChIJicWJ1--aNw0RIyo799uaL0w,León,Castilla y León,España,No,2,centro yoga · españa
YEC Pilates León,🧘‍♀️ Centro de yoga,"C. San Agustín, 9, 24001 León, Spain",987 30 81 90,http://yecpilates.com/,hola@yecpilates.com,5,117,,"establishment, gym, health, point_of_interest",42.5983348,-5.5753805,,OPERATIONAL,,ChIJzfRmGpGaNw0RrZpXknCe0Jc,León,Castilla y León,España,No,2,centro yoga · españa
Centro Prana Yoga Burgos,🧘‍♀️ Centro de yoga,"Pl. Foramontanos, 6, bajo, 09007 Burgos, Spain",659 89 89 69,http://www.centropranayoga.es/,info@centropranayoga.es,5,142,,"establishment, gym, health, point_of_interest",42.3479909,-3.6675935,,OPERATIONAL,,ChIJIbFJKaT8RQ0Re2cw3nXgU08,Burgos,Castilla y León,España,No,2,centro yoga · españa
Gimnasio Xtreme 2,🧘‍♀️ Centro de yoga,"Plaza Francisco Sarmiento, s/nº, 09005 Burgos, Spain",947 07 68 77,http://gimnasiosxtreme.es/,trabajaconnosotros@gimnasiosxtreme.es,4.5,113,,"establishment, gym, health, point_of_interest",42.3487848,-3.6951137,,OPERATIONAL,,ChIJ-d3eftv8RQ0Rz3rrMlFbbIM,Burgos,Castilla y León,España,No,2,centro yoga · españa
Corcobado. Movimiento & Pilates,🧘‍♀️ Centro de yoga,"Calle San Cosme, 5, 09002 Burgos, Spain",673 74 71 36,http://www.corcobadopilates.com/,alba@corcobadopilates.com,5,225,,"establishment, gym, health, point_of_interest",42.3377225,-3.7022336,,OPERATIONAL,,ChIJr5BxktX8RQ0RjbnphsHhN1s,Burgos,Castilla y León,España,No,2,centro yoga · españa
Centro Martins&Co,🧘‍♀️ Centro de yoga,"Av. Reyes Católicos, 53, 55 Bajo, 09006 Burgos, Spain",635 46 08 89,https://martinsandcotienda.es/,info@martinsandcotienda.es,4.8,149,,"beauty_salon, establishment, gym, hair_care, health, point_of_interest",42.3500624,-3.6903664,,OPERATIONAL,,ChIJk7jg06T8RQ0RzNsn7E-Ure4,Burgos,Castilla y León,España,No,2,centro yoga · españa
Brooklyn Fitboxing Burgos,🧘‍♀️ Centro de yoga,"C. Gral. Sanz Pastor, 10, 09003 Burgos, Spain",689 08 44 25,https://bfclick.com/burgos-gmb,burgos@brooklynfitboxing.com,4.9,289,,"establishment, gym, health, point_of_interest",42.3446441,-3.6994713,,OPERATIONAL,,ChIJPQ47IAH9RQ0REgc1mLW9EPs,Burgos,Castilla y León,España,No,2,centro yoga · españa
Metodo Sintoniza - Masajista en Palencia,🧘‍♀️ Centro de yoga,"C. Valverde, 10, Local 2, 34002 Palencia, Spain",646 32 15 94,http://www.metodosintoniza.com/,soporte@metodosintoniza.com,4.9,103,,"establishment, health, point_of_interest",42.0075044,-4.5301537,,OPERATIONAL,,ChIJU2Mkku2xRw0RNfhBfR5ai-E,Palencia,Castilla y León,España,No,2,centro yoga · españa
Distrito Fitness,🧘‍♀️ Centro de yoga,"C. Párroco Lucas, 7, 24750 La Bañeza, León, Spain",691 20 48 47,http://www.distritofitness.es/,distritofitnesslabaneza@gmail.es,4.9,100,,"establishment, gym, health, point_of_interest",42.2979049,-5.8950338,,OPERATIONAL,,ChIJFZ8oQyXROQ0Rgd1sWLql7eA,Zamora,Castilla y León,España,No,2,centro yoga · españa
Ginásio 100% Health Club,🧘‍♀️ Centro de yoga,"Edf Boega RC, Av. Aliados, 5400-038 Chaves, Portugal",925 492 375,https://ginasio100porcento.com/,ginasio100porcento@gmail.com,4.7,152,,"establishment, gym, health, point_of_interest",41.742954,-7.4715647,,OPERATIONAL,,ChIJoUCPkWXeOg0RfsL_OpVH7es,Braganza,,Portugal,No,2,centro yoga · españa
Hotel Spa Río Ucero,🧘‍♀️ Centro de yoga,"N-122 KM 214, 42300 El Burgo de Osma, Soria, Spain",975 34 12 78,https://www.hotelrioucero.com/,rioucero@hotelrioucero.com,4,1904,,"establishment, gym, health, lodging, point_of_interest, spa",41.5882825,-3.0724279,,OPERATIONAL,,ChIJkU03gZddRA0RNLHFYSeiyz0,Soria,Castilla y León,España,No,2,centro yoga · españa
InterClub,🧘‍♀️ Centro de yoga,"C. Pisuerga, 2, 09400 Aranda de Duero, Burgos, Spain",947 51 00 73,https://www.cajadeburgos.com/centro/interclub-aranda-de-duero/,interclubaranda@cajadeburgos.com,4.2,120,,"establishment, gym, health, point_of_interest",41.6601959,-3.693276,,OPERATIONAL,,ChIJafyCI_gmRA0RXhRNsmWhLd0,Burgos,Castilla y León,España,No,1,centro yoga · españa
"Entrenamiento personal en Valladolid JYM PERFORMANCE CLUB, S.L.",🧘‍♀️ Centro de yoga,"C. Diego de Almagro, 5, 47195 Arroyo de la Encomienda, Valladolid, Spain",683 17 71 60,https://www.entrenamientopersonalvalladolidjpclub.com/,info@entrenamientopersonalvalladolidjpclub.com,5,137,,"establishment, food, gym, health, point_of_interest, store",41.6199831,-4.7785957,,OPERATIONAL,,ChIJO6WlepVtRw0RqO-Z_EQMLl4,Valladolid,Castilla y León,España,No,1,centro yoga · españa
Liashi,🧘‍♀️ Centro de yoga,"C. de Recondo, 7, 47007 Valladolid, Spain",983 27 25 61,http://www.liashi.es/,info@liashi.es,5,600,,"establishment, gym, health, point_of_interest, store",41.6413021,-4.7301313,,OPERATIONAL,,ChIJiQUMATVtRw0RFEjBuaHVTIU,Valladolid,Castilla y León,España,No,1,centro yoga · españa
Studio Pilates Natalia,🧘‍♀️ Centro de yoga,"C. Fray Antonio de Córdoba, 47, 47197 Valladolid, Spain",617 25 47 31,http://www.studiopilatesnatalia.es/,pilatesnatalia@gmail.com,4.9,146,,"establishment, gym, health, point_of_interest",41.6258937,-4.7624644,,OPERATIONAL,,ChIJq1mEtWBtRw0R0tfyB6wbr8E,Valladolid,Castilla y León,España,No,1,centro yoga · españa
Xperience Arena,🧘‍♀️ Centro de yoga,"C. de Enrique Cubero, 9, 47014 Valladolid, Spain",983 58 78 16,https://xperience.es/arena/,arena@xperience.es,4.6,174,,"establishment, gym, health, point_of_interest",41.6356523,-4.7681848,,OPERATIONAL,,ChIJa7l-WhxtRw0R5zdwW7d1lsI,Valladolid,Castilla y León,España,No,2,centro yoga · españa
C&M Pilates Studio,🧘‍♀️ Centro de yoga,"C. de Córdoba, 1, 28804 Alcalá de Henares, Madrid, Spain",633 35 57 77,http://pilatescm.com/,info@pilatescm.com,4.9,220,,"establishment, gym, health, point_of_interest",40.4872929,-3.3460333,,OPERATIONAL,,ChIJraraGUhJQg0Rk8ncUcs00OM,Madrid,Comunidad de Madrid,España,No,1,centro yoga · españa
Yoqui Yemayá Yoga Aeroyoga Desarrollo,🧘‍♀️ Centro de yoga,"C. Hilados, 14 posterior, local 6, 28850 Torrejón de Ardoz, Madrid, Spain",635 69 36 12,http://yoquiyemaya.com/,info@yoquiyemaya.com,5,147,,"establishment, gym, health, point_of_interest",40.4461196,-3.4607915,,OPERATIONAL,,ChIJk4EjztQ3Qg0RcZUwawrm4As,Madrid,Comunidad de Madrid,España,No,1,centro yoga · españa
Meissa Bienestar Osteopatía - Alcalá,🧘‍♀️ Centro de yoga,"C. Parque, 13, 28807 Alcalá de Henares, Madrid, Spain",682 55 14 87,https://www.meissabienestar.com/,info@meissa.es,5,129,,"establishment, gym, health, point_of_interest, school",40.4870963,-3.3694392,,OPERATIONAL,,ChIJTY2IgWlJQg0Ralw1wQ6PBMI,Madrid,Comunidad de Madrid,España,No,1,centro yoga · españa
Raja Yoga Madrid,🧘‍♀️ Centro de yoga,"Av. de la Fontanilla, 28, vivienda 32, 28250 Torrelodones, Madrid, Spain",657 64 55 89,http://rajayogamadrid.com/,info@rajayogamadrid.com,5,116,,"establishment, gym, health, point_of_interest",40.5653585,-3.923121,,OPERATIONAL,,ChIJq6r6qjp2QQ0RjlHBsESB_Ek,Madrid,Comunidad de Madrid,España,No,2,centro yoga · españa
Sonia Casado Escuela de Yoga,🧘‍♀️ Centro de yoga,"C. Juan de Austria, 2, 28200 San Lorenzo de El Escorial, Madrid, Spain",630 17 81 57,http://www.soniacasadoyoga.com/,yogamadretierra@gmail.com,5,165,,"establishment, gym, health, point_of_interest",40.5927496,-4.1481434,,OPERATIONAL,,ChIJgyGtSYgJQQ0RkaFB0heWYKY,Madrid,Comunidad de Madrid,España,No,2,centro yoga · españa
GONAN YOGA,🧘‍♀️ Centro de yoga,"C. Cardenal Solís, 3, Arganzuela, 28012 Madrid, Spain",653 87 86 95,http://gonanyoga.com/,info@gonanyoga.com,5,108,,"establishment, gym, health, point_of_interest",40.4021983,-3.6995506,,OPERATIONAL,,ChIJy2FJbjImQg0ReKFqL40Dqjg,Madrid,Comunidad de Madrid,España,No,1,centro yoga · españa
Sports Complex Prado Real,🧘‍♀️ Centro de yoga,"C. la Orden, s/n, 28791 Soto del Real, Madrid, Spain",918 47 74 48,http://www.ayto-sotodelreal.es/piscina/,infopiscina@ayto-sotodelreal.es,4.3,120,,"establishment, point_of_interest",40.7521472,-3.7851833,,OPERATIONAL,,ChIJA25pjyBjQQ0RF6bq9Os120Q,Madrid,Comunidad de Madrid,España,No,1,centro yoga · españa
Centro de Bienestar Paula García,🧘‍♀️ Centro de yoga,"C. de las Procesiones, 6, 28722 El Vellón, Madrid, Spain",686 61 30 43,http://www.centrodebienestarpaulagarcia.es/,centrobienestarpaulagarcia@yahoo.com,5,316,,"establishment, gym, health, point_of_interest",40.766827,-3.5818822,,OPERATIONAL,,ChIJ3_PjYvcsQg0RYfObpZY7GdI,Madrid,Comunidad de Madrid,España,No,1,centro yoga · españa
Yoga Ángel Crespo,🧘‍♀️ Centro de yoga,"C. del Cardenal Cisneros, 5, 28180 Torrelaguna, Madrid, Spain",646 57 07 74,http://www.yogaangelcrespo.com/,presentenoausente@gmail.com,5,100,,"establishment, gym, health, point_of_interest",40.8273399,-3.5378974,,OPERATIONAL,,ChIJ31U2E1bDQw0RBzFmHjrqItE,Madrid,Comunidad de Madrid,España,No,1,centro yoga · españa
Cultural Centre,🧘‍♀️ Centro de yoga,"C. Real, 6, 28791 Soto del Real, Madrid, Spain",918 48 01 14,http://www.ayto-sotodelreal.es/,respuesta48horas@ayto-sotodelreal.es,4.3,139,,"establishment, point_of_interest",40.7525637,-3.7871282,,OPERATIONAL,,ChIJSWGFByFjQQ0ReQMvxo5NXZs,Madrid,Comunidad de Madrid,España,No,1,centro yoga · españa
Gimnasio Sport Club Fontana,🧘‍♀️ Centro de yoga,"C. Nápoles, 28, 37900 Santa Marta de Tormes, Salamanca, Spain",923 33 14 07,https://sportclubfontana.com/,info@sportclubfontana.com,4.4,109,,"establishment, gym, health, point_of_interest",40.9552658,-5.6447573,,OPERATIONAL,,ChIJxbzGCtwlPw0RcQEwgQWjkts,Cáceres,Extremadura,España,No,2,centro yoga · españa
Soccer Indoor,🧘‍♀️ Centro de yoga,"Av del Río Tormes, 2, 37185 Villamayor, Salamanca, Spain",630 57 17 65,https://www.indoorsportscenter.es/,info@indoorsportscenter.es,4,258,,"establishment, gym, health, point_of_interest",40.9829025,-5.7108645,,OPERATIONAL,,ChIJGc3-bAsoPw0RvGBqPAgNg78,Cáceres,Extremadura,España,No,2,centro yoga · españa
